q_bohr^-1 w_Ry eps g_Ry
3.293352544948944249e-01 -7.219942565242638555e-01 5.702986707397915467e+00 -1.265993230507959644e-01
3.323232966078209505e-01 -7.065570010762022291e-01 5.602411587190091247e+00 -1.261165821325488101e-01
3.353113387207474760e-01 -6.915350651023448592e-01 5.504529677448279479e+00 -1.256301819818542442e-01
3.382993808336740016e-01 -6.769138743926312873e-01 5.409246412932566805e+00 -1.251401438792376086e-01
3.412874229466005271e-01 -6.626794897871222112e-01 5.316471350437231180e+00 -1.246464893923716621e-01
3.442754650595270527e-01 -6.488185742489110952e-01 5.226117955079566002e+00 -1.241492403779916320e-01
3.472635071724535782e-01 -6.353183619117046543e-01 5.138103399405245852e+00 -1.236484189837917802e-01
3.502515492853801038e-01 -6.221666289678823292e-01 5.052348374439254997e+00 -1.231440476503037479e-01
3.532395913983066849e-01 -6.093516662730158462e-01 4.968776911877458069e+00 -1.226361491127545139e-01
3.562276335112332104e-01 -5.968622535521581618e-01 4.887316216674424396e+00 -1.221247464029027452e-01
3.592156756241597360e-01 -5.846876351017535889e-01 4.807896509338521973e+00 -1.216098628508532203e-01
3.622037177370862615e-01 -5.728174968888760654e-01 4.730450877296370038e+00 -1.210915220868465508e-01
3.651917598500127871e-01 -5.612419449567087604e-01 4.654915134735395199e+00 -1.205697480430246576e-01
3.681798019629393126e-01 -5.499514850518011366e-01 4.581227690376326933e+00 -1.200445649551692834e-01
3.711678440758658382e-01 -5.389370033947371574e-01 4.509329422666978004e+00 -1.195159973644131374e-01
3.741558861887923637e-01 -5.281897485214598342e-01 4.439163561925113299e+00 -1.189840701189216893e-01
3.771439283017188893e-01 -5.177013141276591845e-01 4.370675578991681576e+00 -1.184488083755448340e-01
3.801319704146454703e-01 -5.074636228533990767e-01 4.303813079986660739e+00 -1.179102376014368875e-01
3.831200125275719959e-01 -4.974689109495481487e-01 4.238525706788250247e+00 -1.173683835756433452e-01
3.861080546404985214e-01 -4.877097137716309705e-01 4.174765042882439658e+00 -1.168232723906528908e-01
3.890960967534250470e-01 -4.781788520504699491e-01 4.112484524254320206e+00 -1.162749304539143075e-01
3.920841388663515725e-01 -4.688694188924341644e-01 4.051639355014936328e+00 -1.157233844893151148e-01
3.950721809792780981e-01 -4.597747674653213656e-01 3.992186427478227273e+00 -1.151686615386222218e-01
3.980602230922046236e-01 -4.508884993288551080e-01 3.934084246421860609e+00 -1.146107889628821402e-01
