q_bohr^-1 w_Ry eps g_Ry
2.231521595042768258e+00 -3.949154933880116292e-01 1.045212155898090023e+00 -3.778328554251110249e-01
2.239485122190012945e+00 -3.921467362354388309e-01 1.043424134932905201e+00 -3.758267832866017399e-01
2.247448649337257187e+00 -3.894046732593559046e-01 1.041664969206361979e+00 -3.738290955066300159e-01
2.255412176484501874e+00 -3.866889284507289415e-01 1.039934377432577550e+00 -3.718397399318586483e-01
2.263375703631746116e+00 -3.839991324923447413e-01 1.038232087100372514e+00 -3.698586638415280459e-01
2.271339230778990803e+00 -3.813349226182530805e-01 1.036557834519081789e+00 -3.678858139113637127e-01
2.279302757926235046e+00 -3.786959424766372373e-01 1.034911364883855711e+00 -3.659211361729870493e-01
2.287266285073479732e+00 -3.760818419960143544e-01 1.033292432362411528e+00 -3.639645759682766935e-01
2.295229812220723975e+00 -3.734922772546769854e-01 1.031700800205511692e+00 -3.620160778980480165e-01
2.303193339367968662e+00 -3.709269103532819578e-01 1.030136240883834819e+00 -3.600755857643010427e-01
2.311156866515212904e+00 -3.683854092905043953e-01 1.028598536254368812e+00 -3.581430425051703170e-01
2.319120393662457591e+00 -3.658674478416684139e-01 1.027087477760013634e+00 -3.562183901215432713e-01
2.327083920809701834e+00 -3.633727054402767220e-01 1.025602866666751822e+00 -3.543015695941371113e-01
2.335047447956946520e+00 -3.609008670623566895e-01 1.024144514343572343e+00 -3.523925207895849399e-01
2.343010975104190763e+00 -3.584516231135499997e-01 1.022712242591341525e+00 -3.504911823538042759e-01
2.350974502251435450e+00 -3.560246693188676703e-01 1.021305884028051336e+00 -3.485974915905694083e-01
2.358938029398679692e+00 -3.536197066150423840e-01 1.019925282539442479e+00 -3.467113843227699888e-01
2.366901556545924379e+00 -3.512364410454040797e-01 1.018570293805922011e+00 -3.448327947332897048e-01
2.374865083693168621e+00 -3.488745836572160197e-01 1.017240785919170332e+00 -3.429616551817432635e-01
2.382828610840413308e+00 -3.465338504014000565e-01 1.015936640104956323e+00 -3.410978959924111931e-01
2.390792137987657551e+00 -3.442139620345932571e-01 1.014657751572729527e+00 -3.392414452075669939e-01
2.398755665134902237e+00 -3.419146440234678841e-01 1.013404030517814913e+00 -3.373922282988761623e-01
2.406719192282146480e+00 -3.396356264512616630e-01 1.012175403308978705e+00 -3.355501678275655819e-01
2.414682719429391167e+00 -3.373766439264528350e-01 1.010971813903388083e+00 -3.337151830413876419e-01
2.422646246576635409e+00 -3.351374354935299227e-01 1.009793225543500705e+00 -3.318871893928076466e-01
2.430609773723880096e+00 -3.329177445457970341e-01 1.008639622807628422e+00 -3.300660979578554088e-01
2.438573300871124339e+00 -3.307173187401640235e-01 1.007511014109920611e+00 -3.282518147281339727e-01
2.446536828018369025e+00 -3.285359099138681627e-01 1.006407434779682752e+00 -3.264442397385403649e-01
2.454500355165613268e+00 -3.263732740030791390e-01 1.005328950899578189e+00 -3.246432659787993891e-01
2.462463882312857955e+00 -3.242291709633364216e-01 1.004275664156038195e+00 -3.228487780153554421e-01
2.470427409460102197e+00 -3.221033646917738080e-01 1.003247718067884930e+00 -3.210606502171766130e-01
2.478390936607346884e+00 -3.199956229510838024e-01 1.002245306136480218e+00 -3.192787444269742370e-01
2.486354463754591126e+00 -3.179057172951784693e-01 1.001268682749746342e+00 -3.175029068342835048e-01
2.494317990901835813e+00 -3.158334229965021889e-01 1.000318178163227767e+00 -3.157329636620537228e-01
2.502281518049080056e+00 -3.137785189749559556e-01 9.993942197564977814e-01 -3.139687150195926146e-01
2.510245045196324742e+00 -3.117407877283899786e-01 9.984973634180162039e-01 -3.122099257841316478e-01
2.518208572343568985e+00 -3.097200152646284455e-01 9.976283422765487297e-01 -3.104563113732911050e-01
2.526172099490813672e+00 -3.077159910349834271e-01 9.967881475021923565e-01 -3.087075140350288294e-01
2.534135626638057914e+00 -3.057285078692253411e-01 9.959781748157335857e-01 -3.069630596330972239e-01
2.542099153785302601e+00 -3.037573619119688373e-01 9.952005269542952837e-01 -3.052222679599916888e-01
2.550062680932546844e+00 -3.018023525604435209e-01 9.944587835579046242e-01 -3.034840232198224297e-01
2.558026208079791530e+00 -2.998632824036102651e-01 9.937610063727270182e-01 -3.017458729822021235e-01
2.565989735227035773e+00 -2.979399571625942489e-01 9.931332992137080762e-01 -2.999999671730690931e-01
2.573953262374280460e+00 -2.960321856323986367e-01 9.925087508029301064e-01 -2.982665748719207088e-01
2.581916789521524702e+00 -2.941397796248702012e-01 9.918970699597107199e-01 -2.965426439225369304e-01
2.589880316668768945e+00 -2.922625539128834160e-01 9.913022083385681915e-01 -2.948268968377647514e-01
2.597843843816013631e+00 -2.904003261757160947e-01 9.907247465720041557e-01 -2.931190799266164548e-01
2.605807370963257874e+00 -2.885529169455853804e-01 9.901645217716387171e-01 -2.914191637863330908e-01
2.613770898110502561e+00 -2.867201495553166057e-01 9.896211290414151929e-01 -2.897271906805836683e-01
2.621734425257746803e+00 -2.849018500871180470e-01 9.890940776628548425e-01 -2.880432271521803922e-01
2.629697952404991490e+00 -2.830978473224337044e-01 9.885828511683699693e-01 -2.863673459314519665e-01
2.637661479552235733e+00 -2.813079726928502389e-01 9.880869331448249859e-01 -2.846996182790513807e-01
2.645625006699480419e+00 -2.795320602320295333e-01 9.876058188772723900e-01 -2.830401106281517087e-01
2.653588533846724662e+00 -2.777699465286465053e-01 9.871390205560236497e-01 -2.813888831708705185e-01
2.661552060993969349e+00 -2.760214706803039708e-01 9.866860693696402063e-01 -2.797459893769905781e-01
2.669515588141213591e+00 -2.742864742484049101e-01 9.862465160346212123e-01 -2.781114759737983722e-01
2.677479115288458278e+00 -2.725648012139571530e-01 9.858199305301484916e-01 -2.764853831544862861e-01
2.685442642435702520e+00 -2.708562979342894472e-01 9.854059014354699109e-01 -2.748677448955045288e-01
2.693406169582947207e+00 -2.691608131006572591e-01 9.850040350818723978e-01 -2.732585893196721183e-01
2.701369696730191450e+00 -2.674781976967178232e-01 9.846139546341652338e-01 -2.716579390712573483e-01
2.709333223877436136e+00 -2.658083049578532364e-01 9.842352991641490911e-01 -2.700658116850594426e-01
2.717296751024680379e+00 -2.641509903313228325e-01 9.838677227494896371e-01 -2.684822199402311371e-01
2.725260278171925066e+00 -2.625061114372249649e-01 9.835108936150248615e-01 -2.669071721944521469e-01
2.733223805319169308e+00 -2.608735280302496018e-01 9.831644933242187356e-01 -2.653406726967927343e-01
2.741187332466413995e+00 -2.592531019622032473e-01 9.828282160231792686e-01 -2.637827218791294337e-01
2.749150859613658238e+00 -2.576446971452898693e-01 9.825017677366882918e-01 -2.622333166268042692e-01
2.757114386760902924e+00 -2.560481795161271279e-01 9.821848657140911376e-01 -2.606924505296352446e-01
2.765077913908147167e+00 -2.544634170004858031e-01 9.818772378220883557e-01 -2.591601141145848941e-01
2.773041441055391854e+00 -2.528902794787312724e-01 9.815786219811409863e-01 -2.576362950614363156e-01
2.781004968202636096e+00 -2.513286387519546583e-01 9.812887656421434013e-01 -2.561209784028132264e-01
2.788968495349880783e+00 -2.497783685087756611e-01 9.810074253001087596e-01 -2.546141467098108069e-01
2.796932022497125025e+00 -2.482393442928038652e-01 9.807343660417919828e-01 -2.531157802644244947e-01
2.804895549644369712e+00 -2.467114434707410597e-01 9.804693611243896489e-01 -2.516258572198681875e-01
2.812859076791613955e+00 -2.451945452011141668e-01 9.802121915826869092e-01 -2.501443537497875513e-01
2.820822603938858641e+00 -2.436885304036194855e-01 9.799626458622446856e-01 -2.486712441872761525e-01
2.828786131086102884e+00 -2.421932817290701478e-01 9.797205194764446734e-01 -2.472065011545296898e-01
2.836749658233347571e+00 -2.407086835299283856e-01 9.794856146854072909e-01 -2.457500956838856443e-01
2.844713185380591813e+00 -2.392346218314140294e-01 9.792577401949873472e-01 -2.443019973309357995e-01
2.852676712527836500e+00 -2.377709843031720061e-01 9.790367108742222824e-01 -2.428621742803254990e-01
2.860640239675080743e+00 -2.363176602314915331e-01 9.788223474897621568e-01 -2.414305934448061353e-01
2.868603766822325429e+00 -2.348745404920598301e-01 9.786144764559508991e-01 -2.400072205580457141e-01
2.876567293969569672e+00 -2.334415175232428807e-01 9.784129295993501119e-01 -2.385920202616647334e-01
2.884530821116814359e+00 -2.320184852998785074e-01 9.782175439366138647e-01 -2.371849561869161793e-01
2.892494348264058601e+00 -2.306053393075734592e-01 9.780281614647200472e-01 -2.357859910313962748e-01
2.900457875411303288e+00 -2.292019765174903301e-01 9.778446289626554488e-01 -2.343950866311336201e-01
2.908421402558547531e+00 -2.278082953616173967e-01 9.776667978037332229e-01 -2.330122040283809925e-01
2.916384929705792217e+00 -2.264241957085070811e-01 9.774945237777928897e-01 -2.316373035353991860e-01
2.924348456853036460e+00 -2.250495788394765995e-01 9.773276669226007574e-01 -2.302703447945051995e-01
2.932311984000281146e+00 -2.236843474252577790e-01 9.771660913638233747e-01 -2.289112868346293295e-01
2.940275511147525389e+00 -2.223284055030888828e-01 9.770096651630033602e-01 -2.275600881246101215e-01
2.948239038294770076e+00 -2.209816584542368401e-01 9.768582601730135817e-01 -2.262167066234340718e-01
2.956202565442014318e+00 -2.196440129819428044e-01 9.767117519005058535e-01 -2.248810998276154216e-01
2.964166092589259005e+00 -2.183153770897799384e-01 9.765700193749137226e-01 -2.235532248158918489e-01
2.972129619736503248e+00 -2.169956600604170671e-01 9.764329450236001184e-01 -2.222330382914029512e-01
2.980093146883747934e+00 -2.156847724347765727e-01 9.763004145527740540e-01 -2.209204966215014276e-01
2.988056674030992177e+00 -2.143826259915819210e-01 9.761723168338302115e-01 -2.196155558753418169e-01
2.996020201178236864e+00 -2.130891337272827757e-01 9.760485437947896692e-01 -2.183181718593741605e-01
3.003983728325481106e+00 -2.118042098363532300e-01 9.759289903165450086e-01 -2.170283001508685750e-01
3.011947255472725793e+00 -2.105277696919524433e-01 9.758135541336343532e-01 -2.157458961295811162e-01
3.019910782619970036e+00 -2.092597298269426309e-01 9.757021357392894334e-01 -2.144709150076693771e-01
3.027874309767214722e+00 -2.080000079152545811e-01 9.755946382945197559e-01 -2.132033118579542696e-01
3.035837836914458965e+00 -2.067485227535958980e-01 9.754909675410117220e-01 -2.119430416406226092e-01
3.043801364061703651e+00 -2.055051942434923951e-01 9.753910317176381906e-01 -2.106900592284543516e-01
3.051764891208947894e+00 -2.042699433736581138e-01 9.752947414803860848e-01 -2.094443194306570832e-01
3.059728418356192581e+00 -2.030426922026852821e-01 9.752020098255221869e-01 -2.082057770153822596e-01
3.067691945503436823e+00 -2.018233638420487697e-01 9.751127520158318074e-01 -2.069743867309941643e-01
3.075655472650681510e+00 -2.006118824394178823e-01 9.750268855097726783e-01 -2.057501033261581180e-01
3.083618999797925753e+00 -1.994081731622702469e-01 9.749443298933977431e-01 -2.045328815688111368e-01
3.091582526945169995e+00 -1.982121621817998502e-01 9.748650068149100623e-01 -2.033226762640715224e-01
3.099546054092414682e+00 -1.970237766571150684e-01 9.747888399217202737e-01 -2.021194422711455330e-01
3.107509581239658925e+00 -1.958429447197199691e-01 9.747157547998875904e-01 -2.009231345192806217e-01
3.115473108386903611e+00 -1.946695954582723098e-01 9.746456789158286504e-01 -1.997337080228148987e-01
3.123436635534147854e+00 -1.935036589036146781e-01 9.745785415601877499e-01 -1.985511178953700828e-01
3.131400162681392541e+00 -1.923450660140707535e-01 9.745142737937704247e-01 -1.973753193632291347e-01
3.139363689828636783e+00 -1.911937486610039150e-01 9.744528083954414610e-01 -1.962062677779423392e-01
3.147327216975881470e+00 -1.900496396146301725e-01 9.743940798119019586e-01 -1.950439186281976989e-01
3.155290744123125712e+00 -1.889126725300831200e-01 9.743380241092582938e-01 -1.938882275509954123e-01
3.163254271270370399e+00 -1.877827819337233584e-01 9.742845789263053780e-01 -1.927391503421580776e-01
3.171217798417614642e+00 -1.866599032096893374e-01 9.742336834294478276e-01 -1.915966429662118165e-01
3.179181325564859328e+00 -1.855439725866833145e-01 9.741852782691879931e-01 -1.904606615656673774e-01
3.187144852712103571e+00 -1.844349271249895450e-01 9.741393055381146748e-01 -1.893311624697328888e-01
3.195108379859348258e+00 -1.833327047037175417e-01 9.740957087303268036e-01 -1.882081022024830741e-01
3.203071907006592944e+00 -1.822372440082689615e-01 9.740544327022333526e-01 -1.870914374905150168e-01
